runId,capturedAt,tick,fromStateId,fromPageType,fromUrl,candidateRank,candidateCount,actionId,actionType,actionLabel,actionSelector,actionIndex,actionScore,selected
"20260619-164811","2026-06-19T16:48:36.199898",6,"61d8fdd7-4bad-406a-ad41-b561d6fee9c4","general","http://localhost:3000/",36,47,"click_data_bug_id_0_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",0,10.0,false
"20260619-164811","2026-06-19T16:48:36.199898",6,"61d8fdd7-4bad-406a-ad41-b561d6fee9c4","general","http://localhost:3000/",37,47,"click_data_bug_id_1_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",1,10.0,false
"20260619-164811","2026-06-19T16:48:36.199898",6,"61d8fdd7-4bad-406a-ad41-b561d6fee9c4","general","http://localhost:3000/",38,47,"click_data_bug_id_2_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",2,10.0,false
"20260619-164811","2026-06-19T16:48:36.199898",6,"61d8fdd7-4bad-406a-ad41-b561d6fee9c4","general","http://localhost:3000/",39,47,"click_data_bug_id_3_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",3,10.0,false
"20260619-164811","2026-06-19T16:48:36.199898",6,"61d8fdd7-4bad-406a-ad41-b561d6fee9c4","general","http://localhost:3000/",40,47,"click_data_bug_id_4_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",4,10.0,false
"20260619-164811","2026-06-19T16:48:36.199898",6,"61d8fdd7-4bad-406a-ad41-b561d6fee9c4","general","http://localhost:3000/",41,47,"click_data_bug_id_5_site001bug03","click","별을 담은 노트한소희소설별을 담은 노트한소희★★★★☆4.4 (678)₩14,000담기데이터 사이언스 입문이준혁컴퓨터/IT데이터 사이언스 입문이준혁★★★★☆4.5 (521)₩32,000담기오늘도 괜찮아정유진자기계발오늘도 괜찮아정유진★★★★☆4.6 (2,890)₩12,800담기우주의 시간박성훈과학우주의 시간박성훈★★★★☆4.3 (445)₩19,500담기부의 지도김태영경제/경영부의 지도김태영★★★★☆4.7 (1,234)₩24,000담기조선의 밥상이혜원역사조선의 밥상이혜원★★★★☆4.2 (312)₩17,000담기별을 담은 노트한소희소설별을 담은 노트한소희★★★★☆4.4 (678)₩14,000담기 [site001-bug03]","[data-bug-id]",5,10.0,false
"20260619-164811","2026-06-19T16:48:36.199898",6,"61d8fdd7-4bad-406a-ad41-b561d6fee9c4","general","http://localhost:3000/",42,47,"click_data_bug_id_6_site001bug02","click","별을 담은 노트한소희소설별을 담은 노트한소희★★★★☆4.4 (678)₩14,000담기 [site001-bug02]","[data-bug-id]",6,10.0,false
"20260619-164811","2026-06-19T16:48:36.199898",6,"61d8fdd7-4bad-406a-ad41-b561d6fee9c4","general","http://localhost:3000/",43,47,"input_input_not_type_button_not_type_submit_not_type_hidden_textarea_0_도서_검색","input","도서 검색","input:not([type='button']):not([type='submit']):not([type='hidden']), textarea",0,10.0,false
"20260619-164811","2026-06-19T16:48:36.199898",6,"61d8fdd7-4bad-406a-ad41-b561d6fee9c4","general","http://localhost:3000/",44,47,"press_enter_input_not_type_button_not_type_submit_not_type_hidden_textarea_0_도서_검색","press_enter","도서 검색","input:not([type='button']):not([type='submit']):not([type='hidden']), textarea",0,10.0,false
"20260619-164811","2026-06-19T16:48:36.199898",6,"61d8fdd7-4bad-406a-ad41-b561d6fee9c4","general","http://localhost:3000/",45,47,"viewport_mobile_390x844","viewport","모바일 뷰포트 390x844","page",0,10.0,false
"20260619-164811","2026-06-19T16:48:36.199898",6,"61d8fdd7-4bad-406a-ad41-b561d6fee9c4","general","http://localhost:3000/",46,47,"viewport_tablet_768x900","viewport","태블릿 뷰포트 768x900","page",0,10.0,false
"20260619-164811","2026-06-19T16:48:36.199898",6,"61d8fdd7-4bad-406a-ad41-b561d6fee9c4","general","http://localhost:3000/",47,47,"viewport_desktop_1366x900","viewport","데스크톱 뷰포트 1366x900","page",0,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",1,47,"click_button_0_장바구니","click","🛒 장바구니","button",0,4.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",2,47,"click_button_1_도서_탐색하기","click","📚 도서 탐색하기","button",1,0.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",3,47,"click_button_2_전체","click","전체","button",2,0.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",4,47,"click_button_3_소설","click","소설","button",3,0.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",5,47,"click_button_4_에세이","click","에세이","button",4,0.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",6,47,"click_button_5_컴퓨터it","click","컴퓨터/IT","button",5,0.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",7,47,"click_button_6_경제경영","click","경제/경영","button",6,10.0,true
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",8,47,"click_button_7_역사","click","역사","button",7,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",9,47,"click_button_8_자기계발","click","자기계발","button",8,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",10,47,"click_button_9_과학","click","과학","button",9,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",11,47,"click_button_10_구매하기","click","구매하기","button",10,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",12,47,"click_button_11_구매하기","click","구매하기","button",11,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",13,47,"click_button_12_구매하기","click","구매하기","button",12,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",14,47,"click_button_13_구매하기","click","구매하기","button",13,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",15,47,"click_button_14_구매하기","click","구매하기","button",14,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",16,47,"click_button_15_담기","click","담기","button",15,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",17,47,"click_button_16_담기","click","담기","button",16,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",18,47,"click_button_17_담기","click","담기","button",17,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",19,47,"click_button_18_담기","click","담기","button",18,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",20,47,"click_button_19_담기","click","담기","button",19,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",21,47,"click_button_20_담기","click","담기","button",20,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",22,47,"click_button_21_담기","click","담기","button",21,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",23,47,"click_button_22_no_label","click","✕","button",22,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",24,47,"click_a_0_베스트셀러","click","베스트셀러","a",0,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",25,47,"click_a_1_신간_도서","click","신간 도서","a",1,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",26,47,"click_a_2_전자책","click","전자책","a",2,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",27,47,"click_a_3_오디오북","click","오디오북","a",3,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",28,47,"click_a_4_자주_묻는_질문","click","자주 묻는 질문","a",4,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",29,47,"click_a_5_주문_조회","click","주문 조회","a",5,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",30,47,"click_a_6_반품교환","click","반품/교환","a",6,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",31,47,"click_a_7_고객센터","click","고객센터","a",7,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",32,47,"click_a_8_회사_소개","click","회사 소개","a",8,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",33,47,"click_a_9_채용_정보","click","채용 정보","a",9,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",34,47,"click_a_10_이용약관","click","이용약관","a",10,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",35,47,"click_a_11_개인정보처리방침","click","개인정보처리방침","a",11,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",36,47,"click_data_bug_id_0_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",0,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",37,47,"click_data_bug_id_1_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",1,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",38,47,"click_data_bug_id_2_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",2,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",39,47,"click_data_bug_id_3_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",3,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",40,47,"click_data_bug_id_4_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",4,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",41,47,"click_data_bug_id_5_site001bug03","click","별을 담은 노트한소희소설별을 담은 노트한소희★★★★☆4.4 (678)₩14,000담기데이터 사이언스 입문이준혁컴퓨터/IT데이터 사이언스 입문이준혁★★★★☆4.5 (521)₩32,000담기오늘도 괜찮아정유진자기계발오늘도 괜찮아정유진★★★★☆4.6 (2,890)₩12,800담기우주의 시간박성훈과학우주의 시간박성훈★★★★☆4.3 (445)₩19,500담기부의 지도김태영경제/경영부의 지도김태영★★★★☆4.7 (1,234)₩24,000담기조선의 밥상이혜원역사조선의 밥상이혜원★★★★☆4.2 (312)₩17,000담기별을 담은 노트한소희소설별을 담은 노트한소희★★★★☆4.4 (678)₩14,000담기 [site001-bug03]","[data-bug-id]",5,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",42,47,"click_data_bug_id_6_site001bug02","click","별을 담은 노트한소희소설별을 담은 노트한소희★★★★☆4.4 (678)₩14,000담기 [site001-bug02]","[data-bug-id]",6,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",43,47,"input_input_not_type_button_not_type_submit_not_type_hidden_textarea_0_도서_검색","input","도서 검색","input:not([type='button']):not([type='submit']):not([type='hidden']), textarea",0,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",44,47,"press_enter_input_not_type_button_not_type_submit_not_type_hidden_textarea_0_도서_검색","press_enter","도서 검색","input:not([type='button']):not([type='submit']):not([type='hidden']), textarea",0,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",45,47,"viewport_mobile_390x844","viewport","모바일 뷰포트 390x844","page",0,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",46,47,"viewport_tablet_768x900","viewport","태블릿 뷰포트 768x900","page",0,10.0,false
"20260619-164811","2026-06-19T16:48:40.275220600",7,"de6bbca2-afbd-4426-b107-d59db50cc1a5","general","http://localhost:3000/",47,47,"viewport_desktop_1366x900","viewport","데스크톱 뷰포트 1366x900","page",0,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",1,47,"click_button_0_장바구니","click","🛒 장바구니","button",0,4.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",2,47,"click_button_1_도서_탐색하기","click","📚 도서 탐색하기","button",1,0.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",3,47,"click_button_2_전체","click","전체","button",2,0.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",4,47,"click_button_3_소설","click","소설","button",3,0.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",5,47,"click_button_4_에세이","click","에세이","button",4,0.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",6,47,"click_button_5_컴퓨터it","click","컴퓨터/IT","button",5,0.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",7,47,"click_button_6_경제경영","click","경제/경영","button",6,0.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",8,47,"click_button_7_역사","click","역사","button",7,10.0,true
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",9,47,"click_button_8_자기계발","click","자기계발","button",8,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",10,47,"click_button_9_과학","click","과학","button",9,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",11,47,"click_button_10_구매하기","click","구매하기","button",10,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",12,47,"click_button_11_구매하기","click","구매하기","button",11,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",13,47,"click_button_12_구매하기","click","구매하기","button",12,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",14,47,"click_button_13_구매하기","click","구매하기","button",13,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",15,47,"click_button_14_구매하기","click","구매하기","button",14,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",16,47,"click_button_15_담기","click","담기","button",15,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",17,47,"click_button_16_담기","click","담기","button",16,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",18,47,"click_button_17_담기","click","담기","button",17,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",19,47,"click_button_18_담기","click","담기","button",18,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",20,47,"click_button_19_담기","click","담기","button",19,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",21,47,"click_button_20_담기","click","담기","button",20,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",22,47,"click_button_21_담기","click","담기","button",21,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",23,47,"click_button_22_no_label","click","✕","button",22,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",24,47,"click_a_0_베스트셀러","click","베스트셀러","a",0,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",25,47,"click_a_1_신간_도서","click","신간 도서","a",1,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",26,47,"click_a_2_전자책","click","전자책","a",2,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",27,47,"click_a_3_오디오북","click","오디오북","a",3,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",28,47,"click_a_4_자주_묻는_질문","click","자주 묻는 질문","a",4,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",29,47,"click_a_5_주문_조회","click","주문 조회","a",5,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",30,47,"click_a_6_반품교환","click","반품/교환","a",6,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",31,47,"click_a_7_고객센터","click","고객센터","a",7,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",32,47,"click_a_8_회사_소개","click","회사 소개","a",8,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",33,47,"click_a_9_채용_정보","click","채용 정보","a",9,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",34,47,"click_a_10_이용약관","click","이용약관","a",10,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",35,47,"click_a_11_개인정보처리방침","click","개인정보처리방침","a",11,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",36,47,"click_data_bug_id_0_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",0,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",37,47,"click_data_bug_id_1_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",1,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",38,47,"click_data_bug_id_2_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",2,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",39,47,"click_data_bug_id_3_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",3,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",40,47,"click_data_bug_id_4_site001bug01","click","구매하기 [site001-bug01]","[data-bug-id]",4,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",41,47,"click_data_bug_id_5_site001bug03","click","별을 담은 노트한소희소설별을 담은 노트한소희★★★★☆4.4 (678)₩14,000담기데이터 사이언스 입문이준혁컴퓨터/IT데이터 사이언스 입문이준혁★★★★☆4.5 (521)₩32,000담기오늘도 괜찮아정유진자기계발오늘도 괜찮아정유진★★★★☆4.6 (2,890)₩12,800담기우주의 시간박성훈과학우주의 시간박성훈★★★★☆4.3 (445)₩19,500담기부의 지도김태영경제/경영부의 지도김태영★★★★☆4.7 (1,234)₩24,000담기조선의 밥상이혜원역사조선의 밥상이혜원★★★★☆4.2 (312)₩17,000담기별을 담은 노트한소희소설별을 담은 노트한소희★★★★☆4.4 (678)₩14,000담기 [site001-bug03]","[data-bug-id]",5,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",42,47,"click_data_bug_id_6_site001bug02","click","별을 담은 노트한소희소설별을 담은 노트한소희★★★★☆4.4 (678)₩14,000담기 [site001-bug02]","[data-bug-id]",6,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",43,47,"input_input_not_type_button_not_type_submit_not_type_hidden_textarea_0_도서_검색","input","도서 검색","input:not([type='button']):not([type='submit']):not([type='hidden']), textarea",0,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",44,47,"press_enter_input_not_type_button_not_type_submit_not_type_hidden_textarea_0_도서_검색","press_enter","도서 검색","input:not([type='button']):not([type='submit']):not([type='hidden']), textarea",0,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",45,47,"viewport_mobile_390x844","viewport","모바일 뷰포트 390x844","page",0,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",46,47,"viewport_tablet_768x900","viewport","태블릿 뷰포트 768x900","page",0,10.0,false
"20260619-164811","2026-06-19T16:48:44.259537500",8,"80bb6ff7-d251-4510-86fe-42f9fce7a8f6","general","http://localhost:3000/",47,47,"viewport_desktop_1366x900","viewport","데스크톱 뷰포트 1366x900","page",0,10.0,false
