runId,capturedAt,tick,tickStatus,fromStateId,fromPageType,fromUrl,candidateCount,selectedActionId,selectedActionType,selectedActionLabel,selectedActionSelector,selectedActionIndex,selectedActionScore,executionSuccess,domChanged,newState,toStateId,toPageType,toUrl,consoleErrorsAdded,networkErrorsAdded,bugsDetected,previousUrl,newUrl,actionSummary
"20260619-162510","2026-06-19T16:25:14.490148100",1,"executed","bfa42179-1168-45ea-9b6e-b6505d822462","general","http://localhost:3000/",9,"click_button_2_다음_문제","click","다음 문제","button",2,15.0,true,false,false,"ff5ea255-298c-47c5-80c4-bce1680882c7","general","http://localhost:3000/",0,0,1,"http://localhost:3000/","http://localhost:3000/","actionId=click_button_2_다음_문제, type=click, label=다음 문제, value="
"20260619-162510","2026-06-19T16:25:16.007219300",2,"executed","ff5ea255-298c-47c5-80c4-bce1680882c7","general","http://localhost:3000/",9,"click_button_0_o","click","O","button",0,10.0,true,false,false,"2592b5bf-e10f-4dd2-9c7d-3a22a676e1cc","general","http://localhost:3000/",1,0,2,"http://localhost:3000/","http://localhost:3000/","actionId=click_button_0_o, type=click, label=O, value="
"20260619-162510","2026-06-19T16:25:17.478098300",3,"executed","2592b5bf-e10f-4dd2-9c7d-3a22a676e1cc","general","http://localhost:3000/",9,"click_button_1_x","click","X","button",1,10.0,true,false,false,"cc7e75c1-c9ee-4591-87bd-1a56e1182ef3","general","http://localhost:3000/",0,0,1,"http://localhost:3000/","http://localhost:3000/","actionId=click_button_1_x, type=click, label=X, value="
"20260619-162510","2026-06-19T16:25:19.051125700",4,"executed","cc7e75c1-c9ee-4591-87bd-1a56e1182ef3","general","http://localhost:3000/",9,"click_button_3_테마_변경","click","테마 변경","button",3,10.0,true,false,false,"0f22123f-ebcd-4857-bc02-b7341d3794d1","general","http://localhost:3000/",0,0,1,"http://localhost:3000/","http://localhost:3000/","actionId=click_button_3_테마_변경, type=click, label=테마 변경, value="
"20260619-162510","2026-06-19T16:25:20.541012900",5,"executed","0f22123f-ebcd-4857-bc02-b7341d3794d1","general","http://localhost:3000/",9,"click_button_4_리셋","click","리셋","button",4,10.0,true,false,false,"3bce87c1-c312-4109-83b4-5b15cade1c9d","general","http://localhost:3000/",0,0,1,"http://localhost:3000/","http://localhost:3000/","actionId=click_button_4_리셋, type=click, label=리셋, value="
"20260619-162510","2026-06-19T16:25:22.021616800",6,"executed","3bce87c1-c312-4109-83b4-5b15cade1c9d","general","http://localhost:3000/",9,"click_button_5_랜덤_이동","click","랜덤 이동","button",5,10.0,true,false,false,"1e33c7c7-1f00-460b-8e72-400b884f9edd","general","http://localhost:3000/",0,0,1,"http://localhost:3000/","http://localhost:3000/","actionId=click_button_5_랜덤_이동, type=click, label=랜덤 이동, value="
"20260619-162510","2026-06-19T16:25:23.265854300",7,"executed","1e33c7c7-1f00-460b-8e72-400b884f9edd","general","http://localhost:3000/",9,"viewport_mobile_390x844","viewport","모바일 뷰포트 390x844","page",0,10.0,true,false,false,"e24c8096-44b1-4098-9ac8-e57159885753","general","http://localhost:3000/",0,0,1,"http://localhost:3000/","http://localhost:3000/","actionId=viewport_mobile_390x844, type=viewport, label=모바일 뷰포트 390x844, value=390x844"
"20260619-162510","2026-06-19T16:25:24.441753200",8,"executed","e24c8096-44b1-4098-9ac8-e57159885753","general","http://localhost:3000/",9,"viewport_tablet_768x900","viewport","태블릿 뷰포트 768x900","page",0,10.0,true,false,false,"cd55980f-f9ff-4b00-ac3a-4eba258e676c","general","http://localhost:3000/",0,0,1,"http://localhost:3000/","http://localhost:3000/","actionId=viewport_tablet_768x900, type=viewport, label=태블릿 뷰포트 768x900, value=768x900"
